UserID,Gender,Age,Occupation,Area
2092,male,56+,academic/educator,Kalamazoo
2093,male,18-24,other,West Bloomfield
2094,male,35-44,artist,Vernon Hills
2095,male,56+,retired,Bismarck
2096,female,25-34,technician/engineer,Cape Coral
2097,male,18-24,customer service,Flint
2098,male,35-44,writer,Royal Oak
2099,female,18-24,other,East Lansing
2100,female,25-34,other,Roanoke
2101,male,25-34,self-employed,Rochester
2102,male,25-34,lawyer,East Lansing
2103,male,35-44,programmer,Nashua
2104,male,45-49,scientist,Highland Park
2105,male,25-34,academic/educator,Blacksburg
2106,female,18-24,writer,
2107,male,25-34,academic/educator,Blacksburg
2108,male,<18,K-12 student,Orland Park
2109,male,25-34,self-employed,Liverpool
2110,male,50-55,lawyer,Fort Wayne
2111,male,56+,retired,Orlando
2112,female,45-49,programmer,Mechanicsville
2113,male,25-34,doctor/health care,Levant
2114,male,18-24,tradesman/craftsman,Hagerstown
2115,male,35-44,technician/engineer,Grafton
2116,male,18-24,college/grad student,Grand Rapids
2117,male,56+,retired,Big Rapids
2118,male,25-34,sales/marketing,Malden
2119,male,35-44,college/grad student,New York
2120,male,<18,other,Taunton
2121,male,56+,retired,North Easton
2122,male,35-44,programmer,Peoria
2123,female,35-44,other,Fair Haven
2124,male,25-34,other,Schenectady
2125,male,35-44,clerical/admin,Carmel
2126,male,56+,sales/marketing,Centerville
2127,male,18-24,college/grad student,Schenectady
2128,female,45-49,academic/educator,Fremont
2129,male,25-34,customer service,Portland
2130,male,45-49,other,Nashua
2131,male,25-34,other,Framingham
2132,male,56+,sales/marketing,Centerville
2133,female,<18,K-12 student,Worcester
2134,male,18-24,K-12 student,Taunton
2135,male,50-55,academic/educator,Wayland
2136,male,35-44,tradesman/craftsman,Baldwinsville
2137,female,<18,K-12 student,
2138,female,18-24,college/grad student,Fort Sumner
2139,female,50-55,clerical/admin,Tampa
2140,male,45-49,sales/marketing,Fort Wayne
2141,female,50-55,self-employed,Bay City
2142,female,45-49,sales/marketing,Fort Wayne
2143,male,18-24,college/grad student,Gainesville
2144,male,18-24,other,Elkhart
2145,male,18-24,K-12 student,Longwood
2146,male,18-24,artist,Redding
2147,female,18-24,other,Chicago
2148,female,18-24,other,Durango
2149,male,25-34,other,Buffalo Grove
2150,female,18-24,college/grad student,Charlottesville
2151,male,56+,retired,Fort Lauderdale
2152,male,18-24,college/grad student,Harrisonburg
2153,male,18-24,self-employed,Eugene
2154,male,25-34,programmer,Lincoln
2155,female,<18,K-12 student,Stanhope
2156,male,18-24,unemployed,Austin
2157,female,18-24,clerical/admin,Cincinnati
2158,male,25-34,programmer,Chicago
2159,female,50-55,sales/marketing,Chicago
2160,female,18-24,unemployed,Notre Dame
2161,female,35-44,artist,Arcata
2162,female,<18,K-12 student,Huntsville
2163,male,18-24,other,Albuquerque
2164,male,35-44,other,Sacramento
2165,male,25-34,executive/managerial,Orlando
2166,male,<18,K-12 student,Spokane
2167,female,25-34,doctor/health care,Sacramento
2168,male,<18,K-12 student,Evanston
2169,male,<18,other,Kelseyville
2170,female,50-55,self-employed,Colville
2171,male,35-44,other,Ann Arbor
2172,male,18-24,writer,Chicago
2173,male,50-55,retired,Santa Fe
2174,male,50-55,programmer,Santa Fe
2175,male,25-34,college/grad student,Spokane
2176,male,<18,unemployed,Lawton
2177,female,35-44,writer,Kelseyville
2178,male,45-49,sales/marketing,Scottsdale
2179,female,25-34,other,Fayetteville
2180,male,25-34,programmer,
2181,male,25-34,other,Cincinnati
2182,female,25-34,college/grad student,Matteson
2183,female,56+,academic/educator,West Islip
2184,male,18-24,college/grad student,Dayton
2185,male,45-49,technician/engineer,Apex
2186,male,18-24,customer service,Erlanger
2187,male,45-49,self-employed,Elmhurst
2188,female,18-24,unemployed,Chicago
2189,male,<18,K-12 student,Lombard
2190,female,25-34,scientist,Raleigh
2191,male,18-24,college/grad student,Cincinnati
2192,female,25-34,other,Durham
2193,male,<18,K-12 student,Covington
2194,male,25-34,technician/engineer,Cincinnati
2195,male,<18,K-12 student,Lombard
2196,male,25-34,programmer,Loveland
2197,female,25-34,academic/educator,Chapel Hill
2198,female,35-44,homemaker,Fort Wayne
2199,male,<18,K-12 student,Chicago
2200,male,35-44,academic/educator,Des Plaines
2201,male,56+,writer,Fort Wayne
2202,female,<18,K-12 student,Huntington
2203,male,45-49,programmer,Madison
2204,male,56+,clerical/admin,Mill Valley
2205,female,25-34,executive/managerial,New York
2206,male,45-49,executive/managerial,Brooklyn
2207,male,18-24,college/grad student,Haledon
2208,male,25-34,other,New York
2209,male,35-44,executive/managerial,New York
2210,male,45-49,technician/engineer,
2211,male,45-49,doctor/health care,Newburyport
2212,male,18-24,college/grad student,Fort Collins
2213,female,25-34,other,Chicago
2214,female,25-34,academic/educator,Fort Wayne
2215,female,25-34,other,Monterey
2216,female,25-34,writer,Chicago
2217,male,<18,K-12 student,Mansfield
2218,male,35-44,technician/engineer,Kansas City
2219,male,25-34,doctor/health care,Mundelein
2220,female,50-55,clerical/admin,
2221,male,56+,technician/engineer,Cotati
2222,female,45-49,academic/educator,Liverpool
2223,male,25-34,artist,Elgin
2224,male,25-34,programmer,Glenview
2225,male,25-34,customer service,Honolulu
2226,female,25-34,executive/managerial,Chapel Hill
2227,male,50-55,sales/marketing,Des Plaines
2228,male,25-34,programmer,Glenview
2229,male,45-49,other,Champaign
2230,female,45-49,academic/educator,Oak Park
2231,male,50-55,lawyer,Tucson
2232,male,25-34,sales/marketing,Vernon Hills
2233,female,35-44,clerical/admin,Wheaton
2234,male,56+,academic/educator,Tucson
2235,male,<18,K-12 student,Hammond
2236,male,<18,K-12 student,Pearl City
2237,female,35-44,doctor/health care,Elmira
2238,female,25-34,college/grad student,Gainesville
2239,male,18-24,K-12 student,Lombard
2240,male,45-49,programmer,Kansas City
2241,male,45-49,customer service,Chicago
2242,male,18-24,college/grad student,Dekalb
2243,male,45-49,artist,
2244,male,<18,K-12 student,Naperville
2245,male,<18,K-12 student,Elk Grove Village
2246,male,25-34,other,Chicago
2247,male,45-49,artist,Chicago
2248,female,35-44,programmer,Kendallville
2249,male,25-34,customer service,Park Forest
2250,male,18-24,unemployed,Barrington
2251,male,35-44,sales/marketing,Chicago
2252,female,18-24,academic/educator,Spencer
2253,female,50-55,other,Fort Wayne
2254,male,35-44,customer service,Fort Lauderdale
2255,female,35-44,doctor/health care,Akron
2256,female,45-49,scientist,Hamilton
2257,female,18-24,college/grad student,Bozeman
2258,female,18-24,college/grad student,New York
2259,female,56+,self-employed,Lafayette
2260,female,25-34,writer,Fort Wayne
2261,male,25-34,customer service,Hollywood
2262,male,45-49,technician/engineer,Brighton
2263,male,25-34,doctor/health care,Lafayette
2264,female,45-49,executive/managerial,Talbott
2265,male,56+,retired,Aurora
2266,female,50-55,artist,Chelsea
2267,female,56+,retired,Loudon
2268,female,35-44,academic/educator,New Haven
2269,female,45-49,other,Brooklyn
2270,male,18-24,academic/educator,Rochester
2271,male,50-55,sales/marketing,Syracuse
2272,male,25-34,other,El Dorado
2273,male,25-34,doctor/health care,Richmond
2274,male,18-24,artist,Savannah
2275,male,56+,executive/managerial,Jackson
2276,male,56+,retired,Cleveland
2277,female,45-49,homemaker,Cazenovia
2278,male,50-55,technician/engineer,North Grafton
2279,male,50-55,executive/managerial,East Brunswick
2280,male,56+,doctor/health care,Tulsa
2281,male,45-49,lawyer,Ann Arbor
2282,male,50-55,artist,Daytona Beach
2283,male,35-44,tradesman/craftsman,Canton
2284,male,25-34,writer,Los Angeles
2285,female,<18,K-12 student,Liverpool
2286,male,35-44,technician/engineer,Casper
2287,male,56+,other,Enfield
2288,male,<18,K-12 student,Fayetteville
2289,female,50-55,academic/educator,Dubuque
2290,male,25-34,other,Dixon
2291,male,45-49,academic/educator,Syracuse
2292,male,50-55,scientist,Cicero
2293,female,56+,clerical/admin,Dexter
2294,male,56+,retired,Ann Arbor
2295,male,45-49,lawyer,Blytheville
2296,female,25-34,doctor/health care,Barboursville
2297,male,56+,retired,Dubuque
2298,male,35-44,technician/engineer,Pearland
2299,female,18-24,K-12 student,Liverpool
2300,male,56+,retired,Holland
2301,female,25-34,programmer,Belmont
2302,male,50-55,programmer,Ann Arbor
2303,male,50-55,technician/engineer,Medford
2304,male,45-49,programmer,San Francisco
2305,male,50-55,writer,Ann Arbor
2306,female,18-24,college/grad student,Cambridge
2307,male,25-34,technician/engineer,Cambridge
2308,female,45-49,self-employed,Ann Arbor
2309,female,45-49,other,New Brunswick
2310,male,45-49,programmer,Dexter
2311,female,25-34,college/grad student,Charlottesville
2312,male,45-49,other,Parish
2313,female,50-55,doctor/health care,
2314,female,25-34,academic/educator,Syracuse
2315,male,56+,executive/managerial,Brighton
2316,male,35-44,other,Syracuse
2317,female,45-49,homemaker,Sioux Falls
2318,male,56+,executive/managerial,Brighton
2319,male,35-44,executive/managerial,Ann Arbor
2320,female,50-55,academic/educator,Bolton
2321,male,25-34,executive/managerial,Canton
2322,female,56+,retired,Ann Arbor
2323,male,35-44,clerical/admin,Liverpool
2324,male,35-44,technician/engineer,Des Moines
2325,female,18-24,college/grad student,Durham
2326,male,18-24,college/grad student,Holyoke
2327,male,18-24,K-12 student,Pinckney
2328,male,56+,executive/managerial,Syracuse
2329,female,56+,scientist,Lincoln City
2330,male,45-49,executive/managerial,Ann Arbor
2331,male,56+,academic/educator,Ann Arbor
2332,male,56+,sales/marketing,Shrewsbury
2333,male,50-55,doctor/health care,Cazenovia
2334,female,56+,executive/managerial,Spencer
2335,male,50-55,technician/engineer,Ypsilanti
2336,male,35-44,tradesman/craftsman,Savannah
2337,male,35-44,technician/engineer,Holland
2338,male,45-49,technician/engineer,Skaneateles
2339,female,56+,clerical/admin,Dubuque
2340,male,35-44,artist,Ann Arbor
2341,male,56+,academic/educator,Syracuse
2342,male,35-44,clerical/admin,Ann Arbor
2343,female,45-49,academic/educator,Worcester
2344,male,25-34,programmer,Cambridge
2345,male,35-44,self-employed,Kent
2346,female,<18,K-12 student,Ann Arbor
2347,male,35-44,academic/educator,Brighton
2348,male,50-55,programmer,Enfield
2349,male,25-34,farmer,Des Moines
2350,male,18-24,college/grad student,Akron
2351,female,25-34,other,Astoria
2352,male,50-55,retired,Newport
2353,female,35-44,homemaker,Morrison
2354,male,35-44,lawyer,Palo Alto
2355,female,45-49,homemaker,Syracuse
2356,female,50-55,self-employed,Syracuse
2357,female,35-44,sales/marketing,Camden
2358,female,56+,doctor/health care,South Windsor
2359,male,56+,retired,Sackets Harbor
2360,male,50-55,doctor/health care,Syracuse
2361,male,56+,executive/managerial,Holland
2362,male,25-34,sales/marketing,San Francisco
2363,male,50-55,sales/marketing,Sacramento
2364,female,56+,homemaker,Jamesville
2365,male,50-55,executive/managerial,Syracuse
2366,female,45-49,self-employed,Northborough
2367,female,25-34,homemaker,Holland
2368,female,56+,retired,East Syracuse
2369,male,35-44,sales/marketing,Manchester
2370,male,50-55,academic/educator,Syracuse
2371,female,35-44,executive/managerial,Enfield
2372,female,45-49,executive/managerial,Worcester
2373,male,45-49,executive/managerial,San Francisco
2374,male,25-34,sales/marketing,San Mateo
2375,female,50-55,executive/managerial,Baldwinsville
2376,male,25-34,academic/educator,Syracuse
2377,male,35-44,other,East Hartford
2378,male,25-34,clerical/admin,Mesquite
2379,male,18-24,tradesman/craftsman,Cortland
2380,male,25-34,college/grad student,Charlottesville
2381,female,35-44,homemaker,Fayetteville
2382,male,50-55,retired,Bozeman
2383,female,25-34,sales/marketing,San Jose
2384,male,35-44,technician/engineer,Glen Carbon
2385,female,45-49,artist,Shrewsbury
2386,female,25-34,other,Manchester
2387,male,25-34,technician/engineer,Jacksonville
2388,male,56+,customer service,Enfield
2389,male,25-34,self-employed,Knoxville
2390,female,25-34,doctor/health care,Pompano Beach
2391,male,50-55,tradesman/craftsman,Oswego
2392,female,56+,clerical/admin,Manchester
2393,male,56+,retired,North Bay
2394,male,35-44,doctor/health care,Knoxville
2395,male,35-44,executive/managerial,Clementon
2396,female,18-24,other,Mc Lean
2397,female,35-44,lawyer,Columbus
2398,male,25-34,other,Seattle
2399,male,35-44,technician/engineer,Flushing
2400,female,25-34,self-employed,Vacaville
2401,male,25-34,college/grad student,Charlottesville
2402,male,45-49,technician/engineer,Lake City
2403,male,18-24,college/grad student,Greeneville
2404,male,18-24,executive/managerial,Independence
2405,male,50-55,farmer,Poteet
2406,female,56+,programmer,Holden
2407,male,35-44,self-employed,Flushing
2408,female,45-49,academic/educator,Worcester
2409,female,35-44,homemaker,South Windsor
2410,male,56+,executive/managerial,Somers
2411,female,35-44,sales/marketing,North Grafton
2412,male,56+,retired,Auburn
2413,female,56+,executive/managerial,East Hartford
2414,male,25-34,academic/educator,Grand Rapids
2415,male,25-34,executive/managerial,Fredericksburg
2416,male,45-49,executive/managerial,New Braintree
2417,male,45-49,academic/educator,Brookfield
2418,female,<18,K-12 student,South Windsor
2419,male,25-34,other,Windsor Locks
2420,male,50-55,executive/managerial,Knoxville
2421,male,35-44,executive/managerial,Akron
2422,female,50-55,homemaker,Lincoln
2423,female,45-49,homemaker,Holden
2424,male,25-34,technician/engineer,Milpitas
2425,female,35-44,sales/marketing,Cincinnati
2426,male,56+,other,Worcester
2427,female,25-34,sales/marketing,Burlingame
2428,male,45-49,technician/engineer,Cincinnati
2429,male,25-34,artist,Charlottesville
2430,male,25-34,college/grad student,Charlottesville
2431,female,25-34,college/grad student,Charlottesville
2432,male,25-34,college/grad student,Charlottesville
2433,male,25-34,college/grad student,Charlottesville
2434,male,25-34,college/grad student,Charlottesville
2435,male,25-34,college/grad student,Charlottesville
2436,male,25-34,executive/managerial,Charlottesville
2437,male,25-34,college/grad student,Barboursville
2438,male,35-44,academic/educator,Charlottesville
2439,male,45-49,technician/engineer,Ann Arbor
2440,male,50-55,technician/engineer,Ashburnham
2441,female,45-49,doctor/health care,Corydon
2442,male,35-44,technician/engineer,Auburn
2443,female,35-44,other,Zeeland
2444,female,45-49,college/grad student,Henderson
2445,male,25-34,other,Ann Arbor
2446,male,18-24,executive/managerial,New York
2447,male,25-34,sales/marketing,Hudson
2448,male,35-44,doctor/health care,Knoxville
2449,male,56+,retired,Knoxville
2450,male,45-49,self-employed,Paxton
2451,male,45-49,programmer,Rockford
2452,male,45-49,executive/managerial,Shrewsbury
2453,male,25-34,executive/managerial,Minneapolis
2454,male,18-24,other,Beaverton
2455,male,35-44,executive/managerial,Ypsilanti
2456,male,25-34,customer service,Ann Arbor
2457,male,25-34,other,Chicago
2458,male,25-34,executive/managerial,Phoenix
2459,male,50-55,executive/managerial,Akron
2460,female,50-55,academic/educator,Prattville
2461,male,18-24,college/grad student,Seattle
2462,male,35-44,academic/educator,Akron
2463,male,25-34,executive/managerial,Fort Myers
2464,female,18-24,college/grad student,Cleveland
2465,male,50-55,doctor/health care,Akron
2466,male,25-34,scientist,Palo Alto
2467,male,<18,K-12 student,Stow
2468,male,50-55,academic/educator,Kent
2469,male,25-34,college/grad student,Los Angeles
2470,male,35-44,tradesman/craftsman,Dubuque
2471,male,50-55,retired,Vancouver
2472,male,25-34,tradesman/craftsman,Knoxville
2473,male,25-34,programmer,Seattle
2474,male,25-34,programmer,Coeur d'Alene
2475,female,25-34,tradesman/craftsman,Seattle
2476,male,50-55,programmer,Austin
2477,male,45-49,other,Henderson
2478,male,50-55,academic/educator,Knoxville
2479,female,25-34,academic/educator,Virginia Beach
2480,female,18-24,writer,
2481,male,35-44,sales/marketing,Merrimack
2482,female,50-55,clerical/admin,Lenoir City
2483,male,56+,retired,Torrance
2484,male,45-49,customer service,Columbus
2485,male,35-44,sales/marketing,Granite Bay
2486,male,18-24,programmer,Seattle
2487,male,45-49,executive/managerial,Minneapolis
2488,female,45-49,artist,Cataula
2489,female,35-44,homemaker,Parrottsville
2490,male,25-34,programmer,Berkeley
2491,male,35-44,executive/managerial,Charlottesville
2492,female,45-49,artist,Knoxville
2493,male,45-49,artist,La Habra
2494,male,18-24,college/grad student,Dubuque
