UserID,Gender,Age,Occupation
2568,male,25-34,technician/engineer
2569,male,45-49,other
2570,female,56+,sales/marketing
2571,male,35-44,technician/engineer
2572,male,35-44,sales/marketing
2573,male,45-49,self-employed
2574,male,50-55,doctor/health care
2575,male,35-44,executive/managerial
2576,male,18-24,technician/engineer
2577,male,25-34,executive/managerial
2578,male,50-55,executive/managerial
2579,male,35-44,scientist
2580,female,45-49,academic/educator
2581,male,25-34,lawyer
2582,female,25-34,academic/educator
2583,male,35-44,executive/managerial
2584,female,56+,academic/educator
2585,male,45-49,scientist
2586,male,25-34,writer
2587,male,35-44,executive/managerial
2588,female,56+,retired
2589,male,25-34,other
2590,male,18-24,college/grad student
2591,male,18-24,academic/educator
2592,male,50-55,executive/managerial
2593,male,56+,self-employed
2594,male,35-44,executive/managerial
2595,male,18-24,college/grad student
2596,male,50-55,executive/managerial
2597,female,50-55,other
2598,male,25-34,technician/engineer
2599,male,25-34,programmer
2600,male,25-34,sales/marketing
2601,male,35-44,self-employed
2602,male,45-49,programmer
2603,male,25-34,technician/engineer
2604,male,25-34,other
2605,male,35-44,executive/managerial
2606,male,50-55,executive/managerial
2607,female,56+,other
2608,female,25-34,academic/educator
2609,female,50-55,programmer
2610,male,45-49,executive/managerial
2611,male,25-34,clerical/admin
2612,female,45-49,clerical/admin
2613,male,35-44,academic/educator
2614,male,25-34,executive/managerial
2615,male,25-34,executive/managerial
2616,male,35-44,executive/managerial
2617,female,45-49,scientist
2618,female,18-24,college/grad student
2619,male,35-44,programmer
2620,male,18-24,college/grad student
2621,male,18-24,other
2622,female,35-44,doctor/health care
2623,male,56+,academic/educator
2624,female,35-44,other
2625,male,35-44,executive/managerial
2626,male,56+,academic/educator
2627,male,25-34,academic/educator
2628,female,25-34,artist
2629,male,25-34,lawyer
2630,female,18-24,customer service
2631,female,50-55,academic/educator
2632,male,56+,other
2633,female,35-44,homemaker
2634,male,56+,academic/educator
2635,male,35-44,other
2636,male,18-24,programmer
2637,female,35-44,writer
2638,male,25-34,sales/marketing
2639,female,25-34,doctor/health care
2640,male,35-44,programmer
2641,male,25-34,doctor/health care
2642,male,25-34,other
2643,male,45-49,technician/engineer
2644,male,18-24,scientist
2645,male,25-34,executive/managerial
2646,male,45-49,technician/engineer
2647,female,35-44,lawyer
2648,male,25-34,technician/engineer
2649,male,25-34,self-employed
2650,male,45-49,executive/managerial
2651,male,56+,sales/marketing
2652,male,35-44,writer
2653,male,25-34,executive/managerial
2654,female,35-44,homemaker
2655,male,35-44,executive/managerial
2656,male,56+,retired
2657,female,<18,K-12 student
2658,male,25-34,executive/managerial
2659,male,35-44,sales/marketing
2660,male,56+,technician/engineer
2661,male,56+,retired
2662,male,25-34,technician/engineer
2663,female,25-34,college/grad student
2664,male,35-44,executive/managerial
2665,male,35-44,lawyer
2666,male,45-49,self-employed
2667,female,35-44,doctor/health care
2668,female,25-34,college/grad student
2669,male,45-49,other
2670,male,35-44,doctor/health care
2671,female,35-44,programmer
2672,male,35-44,executive/managerial
2673,male,35-44,executive/managerial
2674,male,25-34,college/grad student
2675,male,35-44,tradesman/craftsman
2676,male,56+,writer
2677,female,35-44,executive/managerial
2678,male,25-34,doctor/health care
2679,female,18-24,college/grad student
2680,male,25-34,programmer
2681,female,25-34,college/grad student
2682,male,18-24,college/grad student
2683,male,35-44,executive/managerial
2684,female,18-24,other
2685,male,45-49,executive/managerial
2686,male,25-34,other
2687,male,<18,K-12 student
2688,male,25-34,technician/engineer
2689,male,25-34,programmer
2690,male,25-34,executive/managerial
2691,male,18-24,college/grad student
2692,female,18-24,college/grad student
2693,male,56+,retired
2694,male,18-24,college/grad student
2695,male,35-44,lawyer
2696,male,25-34,executive/managerial
2697,female,50-55,technician/engineer
2698,female,25-34,artist
2699,female,56+,retired
2700,male,25-34,executive/managerial
2701,male,45-49,academic/educator
2702,male,45-49,doctor/health care
2703,male,35-44,lawyer
2704,male,56+,retired
2705,male,25-34,academic/educator
2706,female,25-34,academic/educator
2707,male,56+,retired
2708,male,25-34,executive/managerial
2709,female,25-34,other
2710,male,35-44,technician/engineer
2711,female,25-34,college/grad student
2712,female,18-24,unemployed
2713,male,25-34,executive/managerial
2714,male,18-24,college/grad student
2715,female,50-55,college/grad student
2716,female,50-55,college/grad student
2717,male,25-34,college/grad student
2718,female,25-34,college/grad student
2719,male,25-34,programmer
2720,male,35-44,other
2721,male,45-49,sales/marketing
2722,male,35-44,executive/managerial
2723,female,25-34,homemaker
2724,female,45-49,artist
2725,male,35-44,executive/managerial
2726,male,45-49,lawyer
2727,male,25-34,lawyer
2728,male,35-44,programmer
2729,male,50-55,executive/managerial
2730,male,35-44,lawyer
2731,male,35-44,executive/managerial
2732,male,45-49,technician/engineer
2733,male,45-49,technician/engineer
2734,female,18-24,college/grad student
2735,male,25-34,executive/managerial
2736,male,45-49,programmer
2737,male,25-34,clerical/admin
2738,female,50-55,artist
2739,female,35-44,executive/managerial
2740,male,45-49,technician/engineer
2741,male,25-34,sales/marketing
2742,male,25-34,technician/engineer
2743,male,25-34,sales/marketing
2744,male,18-24,technician/engineer
2745,female,35-44,academic/educator
2746,male,50-55,sales/marketing
2747,female,18-24,college/grad student
2748,male,25-34,college/grad student
2749,male,25-34,programmer
2750,female,25-34,scientist
2751,female,25-34,self-employed
2752,male,25-34,scientist
2753,female,50-55,writer
2754,male,50-55,programmer
2755,male,35-44,executive/managerial
2756,male,18-24,college/grad student
2757,male,25-34,artist
2758,male,56+,farmer
2759,male,25-34,executive/managerial
2760,male,56+,other
2761,male,35-44,doctor/health care
2762,male,50-55,self-employed
2763,female,18-24,college/grad student
2764,male,25-34,executive/managerial
2765,male,50-55,executive/managerial
2766,male,45-49,executive/managerial
2767,male,25-34,other
2768,male,25-34,technician/engineer
2769,male,25-34,executive/managerial
2770,male,35-44,academic/educator
2771,male,18-24,academic/educator
2772,male,35-44,technician/engineer
2773,male,35-44,artist
2774,male,25-34,academic/educator
2775,female,18-24,college/grad student
2776,male,25-34,sales/marketing
2777,male,18-24,college/grad student
2778,male,56+,retired
2779,male,35-44,executive/managerial
2780,male,25-34,technician/engineer
2781,male,35-44,college/grad student
2782,female,18-24,college/grad student
2783,male,45-49,technician/engineer
2784,male,50-55,writer
2785,male,56+,retired
2786,male,25-34,college/grad student
2787,male,25-34,college/grad student
2788,male,56+,academic/educator
2789,male,18-24,college/grad student
2790,male,25-34,writer
2791,male,56+,executive/managerial
2792,male,18-24,college/grad student
2793,male,35-44,executive/managerial
2794,male,25-34,artist
2795,male,50-55,retired
2796,male,25-34,sales/marketing
2797,female,25-34,executive/managerial
2798,male,35-44,writer
2799,male,18-24,other
2800,female,18-24,college/grad student
2801,female,25-34,clerical/admin
2802,male,35-44,writer
2803,male,25-34,executive/managerial
2804,female,35-44,other
2805,male,56+,unemployed
2806,male,<18,K-12 student
2807,female,35-44,lawyer
2808,male,56+,self-employed
2809,male,25-34,executive/managerial
2810,female,<18,K-12 student
2811,male,25-34,unemployed
2812,male,25-34,technician/engineer
2813,male,25-34,writer
2814,male,35-44,executive/managerial
2815,male,35-44,technician/engineer
2816,male,25-34,executive/managerial
2817,male,35-44,programmer
2818,male,25-34,programmer
2819,male,45-49,sales/marketing
2820,female,35-44,other
2821,male,18-24,writer
2822,male,50-55,executive/managerial
2823,male,25-34,college/grad student
2824,male,18-24,college/grad student
2825,female,25-34,writer
2826,male,35-44,programmer
2827,male,25-34,technician/engineer
2828,male,18-24,college/grad student
2829,male,45-49,writer
2830,male,35-44,executive/managerial
2831,male,25-34,other
2832,male,25-34,technician/engineer
2833,male,25-34,scientist
2834,male,35-44,academic/educator
2835,male,35-44,writer
2836,male,25-34,programmer
2837,male,18-24,other
2838,male,18-24,academic/educator
2839,male,25-34,technician/engineer
2840,male,25-34,other
2841,male,50-55,programmer
2842,male,35-44,technician/engineer
2843,female,25-34,college/grad student
2844,male,25-34,writer
2845,male,25-34,college/grad student
2846,female,18-24,college/grad student
2847,male,18-24,college/grad student
2848,male,25-34,other
2849,male,45-49,lawyer
2850,male,18-24,writer
2851,female,25-34,executive/managerial
2852,male,25-34,programmer
2853,male,<18,academic/educator
2854,female,18-24,college/grad student
2855,male,25-34,college/grad student
2856,male,35-44,lawyer
2857,male,25-34,other
2858,female,<18,K-12 student
2859,male,18-24,academic/educator
2860,male,35-44,technician/engineer
2861,male,25-34,scientist
2862,male,45-49,executive/managerial
2863,female,25-34,artist
2864,female,35-44,clerical/admin
2865,female,25-34,doctor/health care
2866,male,25-34,executive/managerial
2867,male,45-49,technician/engineer
2868,male,35-44,programmer
2869,male,50-55,technician/engineer
2870,male,50-55,tradesman/craftsman
2871,female,25-34,sales/marketing
2872,male,25-34,writer
2873,female,18-24,college/grad student
2874,female,35-44,writer
2875,male,25-34,artist
2876,male,25-34,technician/engineer
2877,male,35-44,academic/educator
2878,female,50-55,writer
2879,male,18-24,college/grad student
2880,male,18-24,programmer
2881,female,25-34,programmer
2882,male,18-24,writer
2883,male,18-24,writer
2884,female,50-55,clerical/admin
2885,female,18-24,academic/educator
2886,male,18-24,college/grad student
2887,male,25-34,clerical/admin
2888,male,25-34,sales/marketing
2889,male,35-44,clerical/admin
2890,male,35-44,executive/managerial
2891,female,18-24,college/grad student
2892,male,25-34,college/grad student
2893,male,25-34,academic/educator
2894,male,18-24,college/grad student
2895,male,25-34,lawyer
2896,male,18-24,sales/marketing
2897,male,25-34,customer service
2898,male,18-24,college/grad student
2899,male,35-44,sales/marketing
2900,male,18-24,programmer
2901,male,25-34,technician/engineer
2902,male,25-34,programmer
2903,male,25-34,self-employed
2904,male,25-34,college/grad student
2905,male,35-44,technician/engineer
2906,male,35-44,unemployed
2907,female,35-44,customer service
2908,male,18-24,artist
2909,male,25-34,executive/managerial
2910,male,<18,unemployed
2911,female,25-34,college/grad student
2912,female,18-24,college/grad student
2913,female,35-44,writer
2914,male,25-34,college/grad student
2915,male,25-34,executive/managerial
2916,male,45-49,artist
2917,male,25-34,other
2918,male,25-34,programmer
2919,male,18-24,technician/engineer
2920,male,25-34,artist
2921,male,50-55,academic/educator
2922,male,25-34,technician/engineer
2923,male,35-44,programmer
2924,female,18-24,college/grad student
2925,female,25-34,college/grad student
2926,female,18-24,artist
2927,male,25-34,programmer
2928,male,25-34,artist
2929,male,18-24,artist
2930,male,50-55,technician/engineer
2931,male,18-24,college/grad student
2932,male,25-34,programmer
2933,male,35-44,lawyer
2934,female,35-44,writer
2935,male,25-34,other
2936,female,18-24,college/grad student
2937,female,18-24,college/grad student
2938,female,25-34,other
2939,female,25-34,scientist
2940,male,25-34,other
2941,male,35-44,programmer
2942,female,50-55,academic/educator
2943,male,35-44,programmer
2944,female,18-24,college/grad student
2945,female,35-44,technician/engineer
2946,male,35-44,self-employed
2947,female,25-34,other
2948,male,18-24,sales/marketing
2949,male,25-34,technician/engineer
2950,male,18-24,other
2951,female,35-44,sales/marketing
2952,male,25-34,college/grad student
2953,male,25-34,writer
2954,male,18-24,artist
2955,male,35-44,sales/marketing
2956,male,25-34,programmer
2957,male,18-24,college/grad student
2958,male,25-34,executive/managerial
2959,male,35-44,technician/engineer
2960,male,18-24,college/grad student
2961,male,50-55,technician/engineer
2962,male,35-44,clerical/admin
2963,female,18-24,college/grad student
2964,male,25-34,technician/engineer
2965,female,35-44,college/grad student
2966,female,25-34,college/grad student
2967,male,25-34,other
2968,female,18-24,other
2969,male,25-34,executive/managerial
2970,male,18-24,college/grad student
2971,male,25-34,college/grad student
2972,male,25-34,college/grad student
2973,female,18-24,college/grad student
2974,male,18-24,college/grad student
2975,male,35-44,lawyer
2976,male,18-24,writer
2977,female,18-24,college/grad student
2978,male,35-44,writer
2979,male,35-44,artist
2980,male,45-49,executive/managerial
2981,male,45-49,doctor/health care
2982,male,25-34,college/grad student
2983,male,18-24,college/grad student
2984,male,25-34,college/grad student
2985,male,18-24,college/grad student
2986,male,25-34,college/grad student
2987,male,18-24,college/grad student
2988,female,18-24,doctor/health care
2989,male,35-44,programmer
2990,male,35-44,programmer
2991,male,50-55,academic/educator
2992,male,18-24,college/grad student
2993,male,18-24,unemployed
2994,male,35-44,customer service
2995,male,25-34,scientist
2996,male,18-24,other
2997,female,35-44,self-employed
2998,female,25-34,academic/educator
2999,male,25-34,executive/managerial
3000,male,25-34,college/grad student
3001,male,18-24,college/grad student
3002,male,45-49,lawyer
3003,male,18-24,scientist
3004,female,18-24,college/grad student
3005,male,25-34,technician/engineer
3006,male,18-24,college/grad student
3007,male,35-44,other
3008,male,18-24,college/grad student
3009,female,35-44,clerical/admin
3010,male,25-34,programmer
3011,male,25-34,academic/educator
3012,male,25-34,programmer
3013,male,45-49,technician/engineer
3014,male,35-44,executive/managerial
3015,male,56+,doctor/health care
3016,male,18-24,programmer
3017,female,35-44,homemaker
3018,male,35-44,other
3019,male,50-55,programmer
3020,female,35-44,executive/managerial
3021,female,45-49,scientist
3022,male,25-34,technician/engineer
3023,female,25-34,executive/managerial
3024,male,35-44,technician/engineer
3025,female,35-44,other
3026,female,18-24,college/grad student
